title,label
Senate healthcare bill expected to cut back Medicaid expansion,TRUE
Mexico says Trump-Pena Nieto meet unlikely to lead to big deals,TRUE
White House to host fresh biofuels talks to help refiners: sources,TRUE
Macau billionaire's aide in plea talks in U.N. bribe case,TRUE
" Kentucky Republicans Introduce Abortion Ban, Tells Women They Have No Choice",FAKE
Seven U.S. states still without budgets a week into new fiscal year,TRUE
Federal judge refuses to overturn Trump pardon of Arpaio,TRUE
Trump talks healthcare with Republican critic on golf course,TRUE
"Republican lawmaker Ros-Lehtinen, a Trump critic, to retire",TRUE
 Trump Cares More About His Businesses In The Middle East Than The American People,FAKE
"Merkel, minister stress U.S. ties after critical Trump tweet",TRUE
U.N. vote Saturday on U.S. bid to slash North Korea exports over missile tests,TRUE
" BREAKING: North Korea Responds To Trump Threats, Crossing Trump’s Red Line",FAKE
"Factbox: Time slipping by for Trump, Republicans on domestic goals",TRUE
Pence revives talk of U.S. moving Tel Aviv embassy to Jerusalem,TRUE
N.J. favorites to succeed Christie head for November showdown,TRUE
Senator Bob Menendez faces federal corruption trial,TRUE
Trump says he'll urge Muslim leaders to fight extremism during Mideast trip,TRUE
Trump administration to review dozens of U.S. national monuments,TRUE
"Factbox: Trump on Twitter (September 6) - Hurricane, tax cuts",TRUE
" If You Think Hillary And Trump Are Both Bad Candidates, Seth Meyers Clears Up That Bullsh*t Idea",FAKE
 Trump Got Another Totally Real Letter From A Not Fake Kid Who Loves Him And No One’s Buying It,FAKE
 Even Dick Cheney Is Making The Case For Why There Needs To Be A New Election,FAKE
Illinois lawmakers delay bill to expand abortion as veto looms,TRUE
"Illinois governor vetoes Chicago pension fix, angers city's mayor",TRUE
"U.S., China disagreed on how to reduce U.S. trade deficit: official",TRUE
 Racist Jerk Takes His Hate To National Black History Museum In The Most VILE Way Possible,FAKE
"Under U.S. Republican bill, 23 million would lose health coverage: watchdog",TRUE
U.S. Senate Intelligence committee wants more information from Comey,TRUE
White House says Tillerson still in charge at State Department,TRUE
 Republican Congressman Is Currently Standing On His Office Roof To Avoid His Voters Below,FAKE
Highlights: The Trump presidency on April 26 at 9:12 P.M. EDT/0112 GMT on April 27,TRUE
Senator talks all night as Democrats fight Trump court nominee,TRUE
Kremlin 'has nothing to do' with Russian lawyer who contacted Trump's team,TRUE
 Senator Delivers SCATHING Rebuke To His GOP Colleagues – ‘No One Is Safe’ Because Of You,FAKE
 BREAKING: Trump Tops Off INSANE Weekend By Announcing A New Muslim Ban,FAKE
 Attempts By Trump To Pardon Anyone Indicted By Mueller Could Backfire On Him In A BIG Way,FAKE
 Racist Sign Calls For Lynching Black People To Prevent Them From Getting Equal Rights,FAKE
 Did Trump’s Former Campaign Manager Have People Killed? His Daughters Say He Did,FAKE
U.S. voting commission vice chair urged new voting restrictions,TRUE
Senate presses ex-Trump aide's son for documents in Russia probe: source,TRUE
U.S. tax panel chair sees support for Obamacare mandate repeal in tax bill,TRUE
Senate approves Trump administration job for author of 'torture' memos,TRUE
 Virginia Paper Trolls Gov. Pat McCrory Hard With Its ‘Endorsement’ For His Re-Election,FAKE
U.S. envoy Haley: Russia interference in elections is 'warfare',TRUE
 WATCH: Trump Just Made A Weird Shooting Comment About Clinton,FAKE
Russia: Moscow does not want to escalate situation around U.S. diplomats - agencies,TRUE
"Top U.S. diplomat for Middle East to retire, U.S. officials say",TRUE
 Phoenix Newspaper Breaks The Internet In Brutal Tweetstorm On Former Sheriff Joe Arpaio,FAKE
 Chelsea Handler Gets The Last Word After RNC Chair Attacks Hillary For Not Smiling (VIDEO),FAKE
 Staffers INSIDE The White House Are Showing Us Just How MASSIVE An A** Trump Really Is (TWEETS),FAKE
 Watergate Reporter Says Trump’s Russia Scandal Is Way WORSE Than Watergate (DETAILS),FAKE
 WH Official: We Will Keep Saying ‘Fake News’ Until The Media Is Nicer To Trump,FAKE
 Former RNC Chair Michael Steele Refuses To Vote For Donald Trump,FAKE
Russian lawyer who met Trump Jr. says ready to testify to Congress,TRUE
Key House Republican expects to see revised healthcare plan within 24 hours,TRUE
Trump nominates White House aide for homeland security post,TRUE
 WATCH: John McCain Mocks President Bone Spurs Over His Draft Deferments,FAKE
Trump to tap nuclear industry lobbyist for U.S. Energy Dept job,TRUE
 Trump Just Caused A Diplomatic Crisis With China Because He Wants To Build A Resort In Taiwan,FAKE
White House says Trump has confidence in Secretary of State Tillerson,TRUE
 The Exact Same Texas Lawmakers That Voted Against Hurricane Relief Are Now Begging For Help,FAKE
"Republicans forge tax deal, final votes seen next week",TRUE
FCC chairman expected to unveil strategy to reverse net neutrality: sources,TRUE
" Enough About Texas, Let’s Talk Taxes: Trump’s Priorities Shift To Breaks For The Rich",FAKE
Mediation to end Minnesota budget dispute fizzles,TRUE
" Republican Viciously Attacks McCain: Give Me Your Job, You Clearly Can’t Do It",FAKE
 Texas Super-Dolt Louie Gohmert SAVAGED For Licking Trump’s Boots Over London Response (TWEETS),FAKE
"Billy Bush: It was Trump's voice on ""Access Hollywood"" tape",TRUE
 Trump Condemned By Jewish Leaders In Poland After Snubbing Warsaw Ghetto Memorial,FAKE
"Comey talks 'real world,' meets protests at black university",TRUE
 WATCH: Fox News’ Tucker Carlson SCREAMS About Dirty Bathrooms To Avoid Talking About Trump,FAKE
 BREAKING: Evidence Trump Cheated Leads To MASSIVE Move For Three State Audit,FAKE
 Hamilton Cast Added ‘Sisterhood’ To ‘America The Beautiful’ And Conservatives Are Losing Their MINDS (TWEETS),FAKE
Trump's NAFTA autos goals to collide with industry as talks start,TRUE
 What Republicans Are Doing To Stop People From Voting Is As Dirty As It Gets,FAKE
" Trump Just Did Something REALLY Weird On Twitter, And It Makes Him Look EXTREMELY Shady (IMAGE)",FAKE
Florida governor signs bolstered 'stand your ground' law,TRUE
 Secret Memo Shows That Every Single Congressman Could Be Hit In Russian Investigation,FAKE
U.S. military to indefinitely delay ban on cluster bombs,TRUE
"Factbox: Trump on Twitter (Oct 24) - Bob Corker, Stock Market",TRUE
Exclusive: Republicans mostly blame Congress for healthcare reform failure - Reuters/Ipsos poll,TRUE
Highlights: The Trump presidency on April 28 at 8:45 P.M. EDT/0045 GMT April 29,TRUE
"Trump talks tough on Pakistan's 'terrorist' havens, but options scarce",TRUE
Merkel says looking forward to meeting Trump in Washington: paper,TRUE
Trump lawyer says president not informed he is under investigation,TRUE
"U.S. Secretary of State to visit Turkey on March 30, says Turkish minister",TRUE
 Trump Emboldens Ohio Republicans To Ban Abortion Six Weeks After Conception,FAKE
"Opposed from the start, the rocky history of NAFTA",TRUE
 White Supremacist GOPer’s Democratic Opponent Receives So Many Death Threats That She Quits,FAKE
China reiterates opposition to South Korea's THAAD anti-missile system,TRUE
 Judge Faces Firing After Asking Rape Victim ‘Why Couldn’t You Just Keep Your Knees Together?’ (VIDEO),FAKE
Republican Party backs embattled Senate candidate Moore: official,TRUE
"Trump's Paris decision followed debate between moderates, anti-globalists",TRUE
 Twitter Has The ULTIMATE Way For SNL To Get Under Trump’s Skin; It Involves ROSIE O’DONNELL,FAKE
Big financial woes linger in Illinois' new budget,TRUE
Key House lawmaker: Dodd-Frank overhaul remains a 2017 priority,TRUE
House widens ethics probe to include Farenthold campaign work,TRUE
Trump order frees tax-exempt churches to be more politically active,TRUE
"White House, Republicans aim for tax bill in first half of September",TRUE
Tillerson to press NATO on defense spending: official,TRUE
Ex-FBI chief Comey to testify next week in Russia probe,TRUE
 Trump Wanted To Attack The LGBTQ Community; Jared And Ivanka Said Hell No (DETAILS),FAKE
 WATCH: Bill O’Reilly Just Said The Women’s Marches Were Just Like Totalitarian Regimes,FAKE
" The Worst Possible Person Just Won Alabama’s Runoff For U.S. Senate, And It’s All Trump’s Fault",FAKE
 Jan Brewer: There Were Birther Democrats ‘All Over The Country’ (VIDEO),FAKE
" Republicans Are Bragging That Trump’s Inauguration Broke A Record; No, Not That Record",FAKE
Highlights: The Trump presidency on April 13 at 9:30 P.M. EDT/0130 GMT on Friday,TRUE
 WATCH: Trump’s Deplorable Fans Attack Mom And Her Disabled Daughter For Leaving Rally,FAKE
Trump economic adviser Powell to be named deputy national security adviser,TRUE
 A Panicked Trump Ran Around The White House Asking Staffers What They Thought Of His Sexist Tweet,FAKE
 There’s A Bill In The House That Would Completely Shut Down The Russia Investigation,FAKE
" Trump Staff Clapped, Laughed While He Called A Reporter ‘Fake News’ At Presser (VIDEO)",FAKE
Iraqi forces breach Islamic State stronghold Tal Afar: statement,TRUE
 WATCH: Anderson Cooper Leaves Trump Supporter DUMBFOUNDED For Hypocrisy On Sexual Assault,FAKE
Special counsel to meet Senate committee leaders,TRUE
U.S. Sen. Warren predicts appeal in legal battle over consumer agency,TRUE
White House blocks Obama-era rule expanding pay data from companies,TRUE
U.S. Attorney General Sessions hires private attorney,TRUE
 Karma Finds Hypocrite Kellyanne Conway And Humiliates Her After FBI Says They’re Investigating Trump,FAKE
UK PM May welcomes Trump's pick for U.S. ambassador: spokeswoman,TRUE
Pentagon says revising rules after Trump's transgender ban,TRUE
Obamacare sign-up challenge: proving the law is not dead,TRUE
 Now Jared Kushner’s Uncle Is Also Using Trump To Sell Real Estate In China,FAKE
 BUSTED: Donald Trump Screwed Over American Steel Workers By Buying Metal From China Instead,FAKE
 ‘Lock Him Up!’ Passengers Chant To Disruptive Man Wearing MAGA Hat As He’s Removed From Flight (VIDEO),FAKE
 Asian American Organizations RAIN HELL Upon Fox News For Racist Chinatown Segment,FAKE
 S.C. GOP Rep. Beat Wife To A Bloody Pulp In Front Their Kids After She Caught Him ‘Cheating’,FAKE
Trump to make August cost-sharing payments to health insurers,TRUE
U.S. farm heartland lobbies to steer Trump away from Mexico trade war,TRUE
Trump's religious freedom order may give opponents an unintended boost,TRUE
 Nursing Textbooks Recalled And Apology Issued For Racial Stereotypes Related To Pain Management,FAKE
Women accusing Trump of sexual misconduct seek congressional probe,TRUE
Illinois lawmakers override vetoes to enact first budget in two years,TRUE
 Trump Whines About Unfair Media During Coast Guard Commencement Address (VIDEO),FAKE
U.S. needs to balance foreign alliances: Tillerson,TRUE
Alabama insurgent's victory emboldens U.S. anti-establishment Republicans,TRUE
Trump's legal team spokesman resigns amid reported shake-up,TRUE
U.S. judge orders special counsel to turn over evidence on Michael Flynn,TRUE
 GOP Lawmaker To Trump: Stop Acting Like A ‘Fragile’ Snowflake Over Town Hall Protests,FAKE
Senator Grassley expresses reservations on two Trump judge nominees,TRUE
Merkel says G20 communique makes differences with U.S. on climate clear,TRUE
" Trump’s Brilliant Solution To Opioid Crisis: Just Tell Youth ‘No Good, Really Bad For You’ (VIDEO)",FAKE
 Here’s Your Handy List Of Lies Lying Liar Mike Pence Told During The VP Debate,FAKE
 Obama SHAMES The Hell Out Of Trump And His Heartless Fans By Meeting This Young Boy,FAKE
 WATCH: Melania HUMILIATES Trump On World Stage With Obvious Display Of Disgust,FAKE
 Paul Ryan’s New Economic Plan Is Just Gawd Awful (VIDEO),FAKE
"Trump seeks border wall, crackdown on unaccompanied minors for 'Dreamer' deal",TRUE
" Trump Comes Unglued, Continues Miss Universe Feud With INSANE Early Morning Twitter Rant",FAKE
Trump accepts Xi's invitation to visit China: Xinhua,TRUE
Asian nations pulled into China's orbit as Trump puts America first,TRUE
Funding bill clears hurdle in House,TRUE
Senate rejects bid to repeal war authorizations,TRUE
Trump and Cuba should start dialogue: Mississippi governor says,TRUE
 Congressman Tells Trump He’s In ‘Deep S**t’ If Wiretapping Conspiracy Is True — And He’s Right (DETAILS),FAKE
 Columnist Wins The Internet With Priceless Answer To Hillary-Hater’s Silly Question (TWEET),FAKE
U.S. expresses 'strong disappointment and protest' over Russia retaliation,TRUE
"After healthcare flop, White House seeks help from Congress on tax",TRUE
China will get better U.S. trade deal if it solves North Korea problem: Trump,TRUE
 Ice-T PUNKS Trump Supporters Into Believing That He Blocked Trump’s Phone Call,FAKE
 Insane Racist Fired For Death Threats Against Muslims ‘Parked Too Close’ At Walmart,FAKE
Rich would benefit most from Trump tax cut plan: policy group,TRUE
Republican congressional candidate in Montana cited with assaulting reporter,TRUE
 Man Who Tried To Dictate What Women Can Wear Gets ROYALLY OWNED In His Own House,FAKE
 Trump Has Been Wanting To Nuke North Korea For At Least 18 Years (VIDEO),FAKE
Trump administration touts plans to reduce regulation,TRUE
State of Hawaii asks judge to clarify Trump travel ban ruling,TRUE
" New Unfiltered Video Shows That Trump Supporters Are, In Fact, F**king Deplorable (VIDEO)",FAKE
 This Really Happened: Fox Interrupted Trump To Criticize Him And Praised Obama,FAKE
 Trump’s Ghostwriter Issues DIRE Warning About His Dangerous Current Mental State (VIDEO),FAKE
" With Latest Hire, Trump Might’ve Just Gone To War With The NRA",FAKE
 It’s Really Happening: Trump Adviser Lays Out Plan For National Muslim Registry,FAKE
 Even Donald Trump’s Inauguration Poster Has A GLARING Misspelling (IMAGE),FAKE
China's media calls Trump's withdrawal from Paris accord 'global setback',TRUE
U.S. seeks up to 27 months in prison for ex-Congressman Anthony Weiner,TRUE
"Mexico to cut share of refined sugar sent to U.S., minister says",TRUE
 JUST IN: Listen To Trump Tell Howard Stern It’s Fine To Call His Daughter A ‘Piece Of Ass’ (AUDIO),FAKE
Democrat cites drafting error in proposed capital rule amendment,TRUE
Key Democrat cites 'profound doubt' about Intelligence panel Trump probe,TRUE
 WATCH: ‘House’ Actor Hugh Laurie BURNS Trump During His Golden Globes Acceptance Speech,FAKE
" Trump Shows Amazing Disrespect For Media, Brags About Holding Rally Without His Press Corps",FAKE
 Ivanka’s Clothing Line Could Be In A LOT Of Trouble Because Her Father Is A Sick Sexual Predator,FAKE
 Oxford Fellow GLORIOUSLY Buries Trump For Trying To Discredit CBO Report On Trumpcare,FAKE
 Mitch McConnell VICIOUSLY Cuts Off Elizabeth Warren To Defend Racism (VIDEO),FAKE
Top Senate Democrat calls on White House to release Trump-Russia meeting transcripts,TRUE
Top U.S. Senate Democrat hopeful Congress will help 'Dreamers' by year end,TRUE
 WATCH: Trump Literally Accuses The Media Of Covering Up Terrorist Attacks,FAKE
Facebook gives election ad data to U.S. special counsel: source,TRUE
 Resignation Letter To Donald Trump Has Secret Message To Resistance,FAKE
 GOP Just Demanded Hillary Clinton Give Them A ‘Plan’ To Fix Healthcare And Got ROASTED ALIVE (TWEETS),FAKE
"Senate passes budget blueprint, key to Trump tax effort",TRUE
 Twitter Just Banned A Major Trump Ally For Threatening Journalists (SCREENSHOTS),FAKE
 Anything Can Provoke Trump To Block You On Twitter – Even Ice Cream!,FAKE
Trump reassures farmers immigration crackdown not aimed at their workers,TRUE
Trump says U.S. 'very protective' of Baltic region,TRUE
 Trump’s Own Tweets F*ck Him As 9th Circuit Court Shuts Down His New Muslim Ban,FAKE
Kremlin says Paris climate deal unworkable without U.S.: RIA,TRUE
 House Dem Wants GOP On Record: Stop Gov’t Spending At Trump Properties,FAKE
U.S. to confront those who commit crimes against 'innocents': Tillerson,TRUE
 WATCH: Trump Awkwardly Panders To Empty Black Church So White People Will Vote For Him,FAKE
 These Banks Are Fighting The Cycle Of Poverty In Places The Major Banks Won’t Go,FAKE
" Conservatives Blast Tomi Lahren For Being A Hypocritical Shill, Suspend Her Show",FAKE
Senator McCain says subpoena may be required to get answers on Niger ambush,TRUE
Mexico president agrees with Trump on 'convenience' of not ending NAFTA,TRUE
House Democrats seek probe of FCC chairman's treatment of Sinclair,TRUE
U.S. lawmakers seek temporarily extension to internet spying program,TRUE
 WATCH: Ethics Expert BUSTS Kellyanne Conway For Breaking Rules By Shilling For Ivanka Trump’s Business,FAKE
 Trump Has Already Made Us The World’s Punch Line In A NAUSEATING Way,FAKE
 WATCH: Trump Get His A** Handed To Him By Chris Cuomo For Crying ‘Fake News’ During Broadcast,FAKE
 Smirnoff Is BRILLIANTLY Trolling Donald Trump Over Russia – Prepare To Laugh,FAKE
 Poll: Majority Of Americans HATE Trump’s Unconstitutional Executive Orders,FAKE
"At Trump rally, West Virginia governor switches parties",TRUE
 Congressional Black Caucus Condemns Trump: He’s A Racist Who Cozies Up To White Supremacists,FAKE
 Charlotte City Council Betrays LGBT Community In Exchange For Hearing On HB 2 Repeal,FAKE
Key conservative U.S. lawmaker says making headway on healthcare bill,TRUE
"U.N. chief Guterres condemns racism, xenophobia: Twitter post",TRUE
 WATCH: General BOMBARDS Trump For The ‘Most Anti-American Statement Ever Made By A President’ (DETAILS),FAKE
Exxon must confer with New York AG on Tillerson emails: judge,TRUE
Western push at U.N. to boost backing for Syria gas attack inquiry,TRUE
White House budget envisions massive savings from Dodd-Frank rollback,TRUE
 Women In The World Founder Has The PERFECT Description For Trump’s Crazy Presidency (VIDEO),FAKE
Seattle lawmakers pass tax on highest earners; mayor eager to be sued,TRUE
VA chief presses Congress to make it easier to fire workers for misconduct,TRUE
" WATCH: Morning Joe RIPS Trump For Leaking Classified Info To Russians, Demands Accountability",FAKE
Republicans could lose U.S. House in 2018 over immigration fight: Bannon,TRUE
 The FBI’s Russia Investigation Just Took A Turn That Will TERRIFY Trump (DETAILS),FAKE
" Trump Tries To Stick It To Press With Inaugural Photo, TOTALLY Misses One YUGE Problem (IMAGES)",FAKE
 Something Weird Is Happening With Jared Kushner’s Hair,FAKE
U.S. environmental agency chief says humans contribute to global warming,TRUE
 Kushner Is Now Under Fire By Special Counsel For Potential Dirty Financial Dealings,FAKE
Republicans worry Trump scandals may doom legislative agenda,TRUE
 WATCH: Kellyanne Conway Runs From Reporter Asking About Trump’s Vile Attack On Mika,FAKE
Trump spoke by phone to Egypt's Sisi to discuss Qatar: official,TRUE
" Bernie Sanders PUMMELS Trump, Gives Him PERFECT Nickname In The Process (TWEET)",FAKE
U.S. bars throwing 'covfefe' parties for televised Comey testimony,TRUE
Israeli cabinet minister welcomes Spicer's apology over Hitler remarks,TRUE
Supreme Court's recent unity faces looming test,TRUE
 Climate Change Deniers Get A PERFECT New Name From Dan Rather That Applies To Trump Supporters,FAKE
" Trump Tweets Deranged, Self-Congratulatory ‘Fake News’ Rant And Gets His Ass Stomped By The Internet",FAKE
Trump Jr. was told of Russian effort to help father's campaign: NY Times,TRUE
House tax chief says Obamacare taxes not part of tax reform,TRUE
 New Dramatic Poll Shows Just How Much Trump Has Humiliated Americans (DETAILS),FAKE
Obama confident U.S. will move in right direction on climate,TRUE
Exclusive: Trump spurns Taiwan president's suggestion of another phone call,TRUE
"Under pressure from Trump, Price resigns as health secretary over private plane uproar",TRUE
 CNN Host Expertly SHREDS Trump And Conservative Commentator For Trashing John Lewis (VIDEO),FAKE
 Trump’s Own SCOTUS Nominee Just Threw Him Under The Bus Over His Stupid Tweets,FAKE
U.S. lawmakers ask DOJ if terrorism law covers pipeline activists,TRUE
China's Xi says he hopes U.S. handles Taiwan issue appropriately,TRUE
Senator Rubio: Hackers targeted former presidential campaign staffers,TRUE
 The Internet Brutally Mocks Disney’s New Trump Robot At Hall Of Presidents,FAKE
 Trump Just Blamed Bombings On ‘Freedom Of The Press’ (VIDEO),FAKE
 Conservatives Throw A Hissy Fit Because Michelle Obama Talked About Slavery At Black History Museum,FAKE
Senate panel delays vote on Trump trade nominee Lighthizer,TRUE
" Billionaire Richard Branson Breaks Silence About Trump, Exposes Truth About His ‘Temperament’ (TWEETS)",FAKE
 BREAKING: New Poll Shows HUGE Lead For Hillary As Trump’s Downward Spiral Continues,FAKE
 Republican Kelly Ayotte Gets BRUTALLY Trolled For Calling Trump A Role Model For Kids,FAKE
 Sheriff Joe Arpaio Is FINALLY Facing Criminal Prosecution,FAKE
Ex-U.S. NSA employee pleads guilty to taking classified documents,TRUE
"Infrastructure overhaul may top $1 trillion, cut red tape: Trump",TRUE
 CNN Panelist LAUGHS In Corey Lewandowski’s Face After Hearing New Trump Victory Plan (VIDEO),FAKE
 Bizarre Late Night Statement Proves Deputy AG Is Just Another Water Carrier For Trump,FAKE
" Trump And His ‘Street Fighters’ Prepare To Wage War On Leaks, Investigations (DETAILS)",FAKE
 Even Robert E. Lee’s Great-Great Grandson Wants Statues Torn Down,FAKE
U.S. to appeal ruling blocking Trump funding cuts on sanctuary cities,TRUE
 Gingrich Seriously Thinks Trump Could Get More Black Votes ‘Than Any Republican In Modern Times’,FAKE
White House working with lawmakers on amending Republican health bill,TRUE
 The GOP Is Quietly Working On A New And VILE Way To Sh*t On American Consumers,FAKE
 Presidential Lawyer Comes Forward; Says Trump Jr. May Have Committed Treason (VIDEO),FAKE
Autos need devices to curb child heatstroke deaths: U.S. lawmakers,TRUE
 Watch Trump Shove Foreign Leader Out Of The Way So He Can Get In Front Of Photo Op (VIDEO),FAKE
" Alabama Is Considering PROMOTING Lawless, Disgraced Justice Roy Moore",FAKE
"Factbox: Latest Obamacare repeal bill would block grant money to states, gut Medicaid",TRUE
Japan to propose changes to beef import safeguards in talks with U.S.: sources,TRUE
 HUGE Campaign Promise Broken By Trump As He Stabs Working Class Americans In The Back Yet Again,FAKE
Federal Reserve nominee Quarles pledges more transparency on bank stress tests,TRUE
Senators seek to stop expansion of airport facial scans,TRUE
"U.S., Mexico nearing deal on sugar: Mexico's Guajardo",TRUE
 Lindsey Graham Calls Out His Own Party; Says Republicans Aren’t Patriotic (VIDEO),FAKE
Trump says ending chain migration will be part of a DACA deal: Fox interview,TRUE
British minister hopes condemnation of Trump tweet has impact,TRUE
 Trump Gets Laughed Off Twitter After Saying Comey’s ‘Illegal Leaks’ Will Be ‘Prevalent’ (TWEETS),FAKE
"Republicans propose to delay, pause Obamacare taxes",TRUE
" Trump ‘Cherished’ Letter Obama Left Him When He Took Over, Then Did The Opposite Of What It Said",FAKE
U.S. judge will likely rule next week on healthcare payments,TRUE
"In Texas legislature, tempers flare over immigration crackdown",TRUE
 Washed-Up Actress Kirstie Alley Whines About Obama’s Flood Response In Pathetic Tweets,FAKE
House Democrat says Republican undermines intel probe,TRUE
U.S. Supreme Court to hear Ohio's bid to revive voter purge policy,TRUE
Deputy Attorney General Rosenstein interviewed over FBI ex-director's firing: WSJ,TRUE
U.S. Attorney General Sessions urges crackdown on asylum policies,TRUE
Democrats ask Trump administration to consult on refugee decision,TRUE
Transgender members in U.S. military may serve until study completed: Mattis,TRUE
White House official is person of interest in Russia probe: Washington Post,TRUE
 Republican Official Caught Exposing Himself Attacks Police Officer,FAKE
"Senate confirms Trump's pick to run Medicare, Medicaid",TRUE
 Trump’s ‘Illegal Votes’ Lie Just Turned The Whole Recount Issue Into One Long Alex Jones Episode,FAKE
 Robert Reich Drops MAJOR Dose Of Cold Truth About Trump ‘Hiring’ Ivanka And Her Husband,FAKE
"Puerto Rico oversight board orders furloughs, governor defiant",TRUE
 WATCH: Bill O’Reilly Just Got Caught Lying About Defending Roger Ailes From Sexual Harassment Lawsuit,FAKE
Kremlin agrees with Trump that bilateral ties 'at very dangerous low',TRUE
 Trump Can Be Arrested By The NYPD And This Military Veteran Explains Why,FAKE
 Republican Compares Lincoln To Hitler; This Time It Wasn’t Sean Spicer,FAKE
"Trump's budget depends on strong growth, 'feedback' for balance",TRUE
Trump backs Republican healthcare plan: U.S. health secretary,TRUE
Embattled Alabama Republican Senate candidate ahead in CBS poll,TRUE
Ukraine leader Poroshenko will meet Trump on Tuesday,TRUE
Trump EPA lags behind in environmental enforcement: report,TRUE
 Obama Has A Powerful Message About 9/11 You Have To See (VIDEO),FAKE
" Pastor Decides Straight Couple Can’t Even SUPPORT Marriage Equality, Cancels Their Wedding",FAKE
Justice Department mulls changing corporate prosecution policy,TRUE
U.S. academic groups oppose Trump's visa-vetting plans,TRUE
Highlights: The Trump presidency on March 31 at 6:19 p.m. EDT,TRUE
Democrats want to grill Wells Fargo executives about auto insurance,TRUE
 Mark Hamill Is Back Mocking Trump By Reading Anti-Streep Tweets As The Joker,FAKE
More worries in Congress over cuts at U.S. State Department,TRUE
 National Security Expert Warns Of The DIRE Dangers Of Trump’s Plan For Intel Community (VIDEO),FAKE
How one U.S. state is leading the charge to dismantle Obamacare,TRUE
 Trump Just Threw APPALLING Temper Tantrums At Some Of Our Closest Allies On The Phone,FAKE
 Jake Tapper Burns Trump With Bill Maher: He Is ‘Empirically Indecent’ (VIDEO),FAKE
Commerce Secretary says Trump-Xi talks will address trade imbalances,TRUE
 Louisiana Cop Claims Murdering A 6-Year Old Child Was Self-Defense,FAKE
" 49ers Defy Trump, Kneel During Anthem In Solidarity With Colin Kaepernick (VIDEO)",FAKE
 Trump Gets His A** Handed To Him By British Lawmakers For Lying About Rising Crime Rate In UK,FAKE
FBI chief promises to disclose any attempt to stall Russia probe,TRUE
" With Just Two Words, GOP Congressman ADMITS He Doesn’t Answer To His Constituents",FAKE
 Trump Confidante Confirms: The Donald Doesn’t Want To Be President Anymore,FAKE
U.S. Syria strikes unlikely to halt Tillerson Moscow visit: Ifax,TRUE
 The Supreme Court Just Put A HUGE Stake Through The Heart Of The First Amendment,FAKE
 Hillary Puts Trump To Shame With Powerful Response To White Supremacist Riots (TWEETS),FAKE
 Watch Trump Campaign Try To Spin Their Way Out Of ‘I Love War’ Comment (VIDEO),FAKE
U.S. appeals court says Texas can implement voter ID law,TRUE
Supreme Court reins in president's appointment powers,TRUE
"Senator Franken, facing resignation calls, to make announcement on Thursday: office",TRUE
 BREAKING: Dems Celebrate Progressive Win As DNC Old Guard Makes Way For New Faces (DETAILS),FAKE
New York governor questions the constitutionality of federal tax overhaul,TRUE
 ‘Donald Trump’ Will Get You Free Birth Control; Republicans Are PISSED,FAKE
 First Somali Refugee Elected In American History Subjected To Islamophobic Attack,FAKE
"U.S. has lost trust in South Sudan, Trump envoy tells president",TRUE
Republican Senator Collins 'leaning against' new healthcare bill: AP,TRUE
Federer survives Tiafoe scare to advance,TRUE
Factbox: Could Trump use executive privilege to block Comey testimony?,TRUE
 Right-Wing Militias Preparing To Wage War If Hillary Clinton Beats Trump,FAKE
 Alec Baldwin Returns To SNL To Blast Trump’s Humiliatingly Terrible Calls With World Leaders (VIDEO),FAKE
House tax panel chair to urge longer-lasting individual tax rate cuts,TRUE
 Georgia Trump Supporter Preparing For Civil War If Hillary Clinton Wins Election (AUDIO),FAKE
 Republicans Want To Tax Democratic States More To Pay For Tax Cuts For The Rich,FAKE
Trump to attend G20 summit in July in Hamburg,TRUE
 GOP Rep. Steve King Just Went FULL White Supremacist – David Duke Is Cheering (TWEETS),FAKE
Spy chiefs pressure Congress to renew expiring surveillance law,TRUE
"Despite tensions, U.S. sees value in New START treaty with Russia",TRUE
Tillerson will not meet Turkey opposition in Ankara visit this week,TRUE
 Catholic Sister Rips ‘Pro-Life’ Republicans Over Devastating Medicaid Cuts,FAKE
 CNN Guests Get Into INSANE Fight Over Trump’s Black Outreach: ‘You’re Supporting A Bigot!’ (VIDEO),FAKE
China says it will stick to commitment to fight climate change,TRUE
 Thanks Obama: Manufacturing Jobs Hits Decade High,FAKE
Sen. McCain says will support changing rules to confirm Gorsuch,TRUE
Blackwater founder Prince weighing U.S. Senate run: New York Times,TRUE
 Scientists Scramble To Copy Climate Data Before Trump Can Make It All Disappear,FAKE
" Kushner: I Lied About Four Russian Contacts, But No Worries, I Didn’t Collude",FAKE
Moscow cancels meeting with U.S. diplomat after sanctions,TRUE
 Malala Yousafzai’s Message To Trump Is Something EVERYONE Needs To Listen To,FAKE
 Trump Demanded The Anne Frank Center ‘Praise’ Him For Finally Denouncing Antisemitism; Their Response Is EPIC (TWEETS),FAKE
"In North Dakota, Trump finds Democrat willing to explore tax plan",TRUE
 Dan Rather Brilliantly Rips Trump’s Lawless Week In SCATHING Facebook Post,FAKE
Republican Senator Corker blasts Trump for 'castrating' Tillerson,TRUE
 Hillary Just Issued A Devastating Response To Trump’s Pathetic Apology,FAKE
 Sean Spicer Just Gave ‘Alternative Facts’ About Women’s March And Got OBLITERATED (TWEETS),FAKE
